cell_id,lon,lat,pref_code
209,131.63354014334368,32.49481240500804,45
210,130.45205227948236,32.584902495098135,43
211,130.66686825472988,32.584902495098135,43
212,130.7742762423536,32.584902495098135,43
213,130.8816842299774,32.584902495098135,43
214,130.98909221760113,32.584902495098135,43
215,131.0965002052249,32.584902495098135,43
216,131.20390819284864,32.584902495098135,45
217,131.31131618047243,32.584902495098135,45
218,131.41872416809616,32.584902495098135,45
219,131.52613215571995,32.584902495098135,45
220,131.63354014334368,32.584902495098135,45
221,128.73352447750221,32.67499258518822,42
222,128.84093246512595,32.67499258518822,42
223,130.23723630423484,32.67499258518822,42
224,130.34464429185857,32.67499258518822,42
225,130.5594602671061,32.67499258518822,43
226,130.66686825472988,32.67499258518822,43
227,130.7742762423536,32.67499258518822,43
228,130.8816842299774,32.67499258518822,43
229,130.98909221760113,32.67499258518822,43
230,131.0965002052249,32.67499258518822,43
231,131.20390819284864,32.67499258518822,45
232,131.31131618047243,32.67499258518822,45
233,131.41872416809616,32.67499258518822,45
234,131.52613215571995,32.67499258518822,45
235,131.63354014334368,32.67499258518822,45
236,131.74094813096747,32.67499258518822,45
237,129.8076043537398,32.76508267527831,42
238,129.91501234136354,32.76508267527831,42
239,130.02242032898732,32.76508267527831,42
240,130.23723630423484,32.76508267527831,42
241,130.34464429185857,32.76508267527831,42
242,130.66686825472988,32.76508267527831,43
243,130.7742762423536,32.76508267527831,43
244,130.8816842299774,32.76508267527831,43
245,130.98909221760113,32.76508267527831,43
246,131.0965002052249,32.76508267527831,43
247,131.20390819284864,32.76508267527831,43
248,131.31131618047243,32.76508267527831,45
249,131.41872416809616,32.76508267527831,45
250,131.52613215571995,32.76508267527831,44
251,131.63354014334368,32.76508267527831,45
252,131.74094813096747,32.76508267527831,45
253,131.8483561185912,32.76508267527831,44
254,132.81502800720506,32.76508267527831,39
255,128.94834045274973,32.8551727653684,42
256,129.05574844037346,32.8551727653684,42
257,129.70019636611602,32.8551727653684,42
258,129.8076043537398,32.8551727653684,42
259,129.91501234136354,32.8551727653684,42
260,130.02242032898732,32.8551727653684,42
261,130.12982831661105,32.8551727653684,42
262,130.23723630423484,32.8551727653684,42
263,130.5594602671061,32.8551727653684,43
264,130.66686825472988,32.8551727653684,43
265,130.7742762423536,32.8551727653684,43
266,130.8816842299774,32.8551727653684,43
267,130.98909221760113,32.8551727653684,43
268,131.0965002052249,32.8551727653684,43
269,131.20390819284864,32.8551727653684,43
270,131.31131618047243,32.8551727653684,44
271,131.41872416809616,32.8551727653684,44
272,131.52613215571995,32.8551727653684,44
273,131.63354014334368,32.8551727653684,44
274,131.74094813096747,32.8551727653684,44
275,131.8483561185912,32.8551727653684,44
276,131.95576410621499,32.8551727653684,44
277,132.70762001958127,32.8551727653684,39
278,132.81502800720506,32.8551727653684,39
279,132.9224359948288,32.8551727653684,39
280,129.05574844037346,32.945262855458495,42
281,129.70019636611602,32.945262855458495,42
282,129.8076043537398,32.945262855458495,42
283,130.02242032898732,32.945262855458495,42
284,130.12982831661105,32.945262855458495,42
285,130.45205227948236,32.945262855458495,43
286,130.5594602671061,32.945262855458495,43
287,130.66686825472988,32.945262855458495,43
288,130.7742762423536,32.945262855458495,43
289,130.8816842299774,32.945262855458495,43
290,130.98909221760113,32.945262855458495,43
291,131.0965002052249,32.945262855458495,43
292,131.20390819284864,32.945262855458495,43
293,131.31131618047243,32.945262855458495,44
294,131.41872416809616,32.945262855458495,44
295,131.52613215571995,32.945262855458495,44
296,131.63354014334368,32.945262855458495,44
297,131.74094813096747,32.945262855458495,44
298,131.8483561185912,32.945262855458495,44
299,131.95576410621499,32.945262855458495,44
300,132.06317209383872,32.945262855458495,44
301,132.70762001958127,32.945262855458495,39
302,132.81502800720506,32.945262855458495,39
303,132.9224359948288,32.945262855458495,39
304,129.05574844037346,33.03535294554858,42
305,129.5927883784923,33.03535294554858,42
306,129.70019636611602,33.03535294554858,42
307,129.91501234136354,33.03535294554858,42
308,130.02242032898732,33.03535294554858,41
309,130.12982831661105,33.03535294554858,41
310,130.45205227948236,33.03535294554858,40
311,130.5594602671061,33.03535294554858,43
312,130.66686825472988,33.03535294554858,43
313,130.7742762423536,33.03535294554858,43
314,130.8816842299774,33.03535294554858,43
315,130.98909221760113,33.03535294554858,44
316,131.0965002052249,33.03535294554858,43
317,131.20390819284864,33.03535294554858,43
318,131.31131618047243,33.03535294554858,44
319,131.41872416809616,33.03535294554858,44
320,131.52613215571995,33.03535294554858,44
321,131.63354014334368,33.03535294554858,44
322,131.74094813096747,33.03535294554858,44
323,131.8483561185912,33.03535294554858,44
324,132.49280404433375,33.03535294554858,38
325,132.60021203195754,33.03535294554858,38
326,132.70762001958127,33.03535294554858,39
327,132.81502800720506,33.03535294554858,39
328,132.9224359948288,33.03535294554858,39
329,133.02984398245258,33.03535294554858,39
330,129.70019636611602,33.12544303563867,42
331,129.8076043537398,33.12544303563867,42
332,129.91501234136354,33.12544303563867,42
333,130.02242032898732,33.12544303563867,41
334,130.12982831661105,33.12544303563867,41
335,130.45205227948236,33.12544303563867,40
336,130.5594602671061,33.12544303563867,40
337,130.66686825472988,33.12544303563867,43
338,130.7742762423536,33.12544303563867,40
339,130.8816842299774,33.12544303563867,44
340,130.98909221760113,33.12544303563867,44
341,131.0965002052249,33.12544303563867,43
342,131.20390819284864,33.12544303563867,44
343,131.31131618047243,33.12544303563867,44
344,131.41872416809616,33.12544303563867,44
345,131.52613215571995,33.12544303563867,44
346,131.63354014334368,33.12544303563867,44
347,131.74094813096747,33.12544303563867,44
348,132.60021203195754,33.12544303563867,38
349,132.70762001958127,33.12544303563867,39
350,132.81502800720506,33.12544303563867,39
351,132.9224359948288,33.12544303563867,39
352,133.02984398245258,33.12544303563867,39
353,133.1372519700763,33.12544303563867,39
354,139.68913921512564,33.12544303563867,13
355,139.79654720274937,33.12544303563867,13
356,129.5927883784923,33.21553312572876,42
357,129.70019636611602,33.21553312572876,42
358,129.8076043537398,33.21553312572876,42
359,129.91501234136354,33.21553312572876,41
360,130.02242032898732,33.21553312572876,41
361,130.12982831661105,33.21553312572876,41
362,130.23723630423484,33.21553312572876,41
363,130.34464429185857,33.21553312572876,41
364,130.45205227948236,33.21553312572876,40
365,130.5594602671061,33.21553312572876,40
366,130.66686825472988,33.21553312572876,40
367,130.7742762423536,33.21553312572876,40
368,130.8816842299774,33.21553312572876,44
369,130.98909221760113,33.21553312572876,44
370,131.0965002052249,33.21553312572876,44
371,131.20390819284864,33.21553312572876,44
372,131.31131618047243,33.21553312572876,44
373,131.41872416809616,33.21553312572876,44
374,131.52613215571995,33.21553312572876,44
375,131.63354014334368,33.21553312572876,44
376,131.74094813096747,33.21553312572876,44
377,131.8483561185912,33.21553312572876,44
378,132.60021203195754,33.21553312572876,38
379,132.70762001958127,33.21553312572876,38
380,132.81502800720506,33.21553312572876,39
381,132.9224359948288,33.21553312572876,39
382,133.02984398245258,33.21553312572876,39
383,133.1372519700763,33.21553312572876,39
384,129.4853803908685,33.305623215818855,42
385,129.70019636611602,33.305623215818855,42
386,129.8076043537398,33.305623215818855,41
387,129.91501234136354,33.305623215818855,41
388,130.02242032898732,33.305623215818855,41
389,130.12982831661105,33.305623215818855,41
